BOSS直聘,数据分析师,北京,20-30K·16薪,1-3年硕士,人力资源服务,商业分析，数据分析师，逻辑思维能力，统计学，数学
京东集团,数据分析师,北京,20-40K,3-5年本科,电子商务,商业分析，数据建模，SQL，数据分析师
滴滴,高级数据分析-商业,北京,20-40K·15薪,3-5年本科,移动互联网,商业分析，深入分析，运营实施，高级数据分析，商业
BOSS直聘,数据分析师,北京,30-45K·14薪,5-10年硕士,人力资源服务,数据挖掘，大数据，数据分析师，线下销售，转化流程
京东集团,数据分析师,北京,40-65K·14薪,5-10年本科,电子商务,SAS，R语言，Python，商业分析，大数据
滴滴,数据分析专家,北京,20-30K·15薪,5-10年本科,移动互联网,商业分析，Hive，客服数据，运营指标，hql语句
BOSS直聘,数据分析师,北京,20-40K·16薪,3-5年本科,人力资源服务,建模，推荐，策略，数据挖掘，客户端版本
京东集团,数据分析师,北京,28-45K·14薪,3-5年本科,电子商务,SPSS，SAS，数据挖掘，数据仓库，SQL
滴滴,资深数据分析师,北京,25-50K·15薪,3-5年本科,移动互联网,数据挖掘，商业分析，深入分析，资深数据分析师，数据体系
BOSS直聘,数据分析师,北京,20-40K·16薪,3-5年本科,人力资源服务,效果评估，策略，数据挖掘，增长分析，客户端版本
京东集团,数据分析,北京,30-60K·14薪,3-5年硕士,电子商务,数据挖掘，数据仓库，ETL，商业分析，Hive
滴滴,高级数据分析师,北京,25-50K,3-5年本科,移动互联网,R语言，SQL，业务健康，运营实施，高级数据分析师
BOSS直聘,数据分析,北京,20-40K·16薪,3-5年本科,人力资源服务,寻找用户，分析用户需求，产品功能设计，用户行为，产品设计优化
京东集团,数据分析师,北京,20-35K,3-5年本科,电子商务,SQL，Python，数据仓库，Hive，数据分析方法论
滴滴,高级数据分析师,北京,25-50K·15薪,3-5年本科,移动互联网,数据挖掘，司乘，建模，高级数据分析师，监控
BOSS直聘,高级数据分析师,北京,15-25K,3-5年本科,人力资源服务,Python，SAS，异常变化，高级数据分析师，用户画像
京东集团,数据分析师,北京,20-40K·14薪,1-3年本科,电子商务,SQL，大数据，数据分析方法论，数据分析师，风控
滴滴,数据分析师,北京,15-30K·15薪,5-10年本科,移动互联网,Hive，数据分析师，业务部门，沟通合作，业务数据
BOSS直聘,初级数据分析师,北京,20-30K·16薪,3-5年本科,人力资源服务,数据分析师，产品迭代，数据支持，产品评估，策略
京东集团,数据分析师,北京,15-25K·13薪,3-5年本科,电子商务,供应链优化，商业分析，行业分析，影响因素，数据分析师
滴滴,数据分析师,北京,20-25K,经验不限本科,移动互联网,SQL，商业分析，需求分析，深入分析，运营实施
BOSS直聘,资深数据分析师,北京,25-45K·16薪,3-5年硕士,人力资源服务,专题分析，资深数据分析师，寻找用户，分析用户需求，产品功能设计
京东集团,数据分析师,北京,20-40K·14薪,3-5年本科,电子商务,数据挖掘，bi工具，设计业务，数据分析师，零售
滴滴,资深数据分析师（专车）,北京,20-40K·15薪,5-10年本科,移动互联网,数据挖掘，建模，资深数据分析师，业务协同，复杂任务
BOSS直聘,商业数据分析师,北京,25-40K·16薪,3-5年本科,人力资源服务,Python，数据挖掘，商业分析，提供策略，建模
京东集团,数据分析师,北京,30-40K,3-5年本科,电子商务,Python，商业分析，大数据，Hive，业务节点
滴滴,数据分析师（品控方向）,北京,30-60K·15薪,5-10年本科,移动互联网,商业分析，关联分析，数据分析师，品控，运营团队
BOSS直聘,数据分析师,北京,20-30K·16薪,1-3年本科,人力资源服务,数据处理，MySQL，数据分析师，店长，运营决策
京东集团,高级数据分析工程师,北京,25-40K·14薪,3-5年本科,电子商务,数据分析方法论，数据分析工程师，风控，分析体系，风控指标
滴滴,资深数据分析师,北京,20-40K,3-5年本科,移动互联网,数据挖掘，数据处理，业务健康，资深数据分析师，数据体系
BOSS直聘,数据分析师,北京,20-40K·16薪,3-5年硕士,人力资源服务,SQL，Python，商业数据分析，Shell，提供策略
滴滴,数据分析师,北京,30-60K·15薪,1-3年本科,移动互联网,Python，机器学习，SQL，实验评估，数据分析师
BOSS直聘,数据分析师,北京,20-40K·16薪,3-5年本科,人力资源服务,Python，Tableau，数据挖掘，Shell，Java
京东集团,数据分析师,北京,15-30K·14薪,3-5年本科,电子商务,商业智能，数据挖掘，商业分析，SQL，洞察报告
滴滴,高级数据分析师-商家方向,北京,25-50K·15薪,3-5年本科,移动互联网,Python，Tableau，分布式技术，BI，外卖业务
BOSS直聘,高级数据分析师,北京,25-50K·16薪,5-10年博士,人力资源服务,异常变化，高级数据分析师，用户画像，业务优化，关键技术点
京东集团,数据分析师,北京,25-40K,3-5年本科,电子商务,商业分析，数据分析师，核心重点，业务数据分析，检验分析
滴滴,资深/高级数据分析师,北京,25-50K·15薪,3-5年本科,移动互联网,数据挖掘，挖掘算法，高级数据分析师，网约车司机，运营方向
BOSS直聘,高级数据分析师,北京,25-45K·16薪,5-10年本科,人力资源服务,业务提升，增长策略，用户体验，数据增长，寻找用户
京东集团,数据分析师,北京,15-30K·14薪,经验不限学历不限,电子商务,数据挖掘，生鲜零售，数据分析师，日常维护，需求管理
BOSS直聘,数据分析师,北京,20-40K·16薪,经验不限博士,人力资源服务,Stata，Python，R语言，SAS，SPSS
京东集团,营销数据分析专家,北京,15-30K·14薪,5-10年本科,电子商务,商业分析，数据挖掘，SQL，Python，R语言
BOSS直聘,资深数据分析师,北京,25-50K·16薪,5-10年本科,人力资源服务,商业，Python，Java，模型跟踪，资深数据分析师
京东集团,数据分析工程师,北京,22-40K·14薪,5-10年本科,电子商务,数据挖掘，Hive，学习模型，建模，评价算法
BOSS直聘,资深数据分析师,北京,30-50K·16薪,5-10年本科,人力资源服务,商业分析，策略分析，模型跟踪，资深数据分析师，市场投放
京东集团,数据分析师,北京,15-30K·14薪,3-5年本科,电子商务,数据挖掘，商业数据分析，SQL，Python，商业智能
BOSS直聘,数据分析师,北京,20-40K·16薪,3-5年本科,人力资源服务,数据挖掘，Python，Java，Perl，模型跟踪
京东集团,数据分析师,北京,20-35K·14薪,3-5年本科,电子商务,Excel，商业分析，深入分析，数据分析师，运营数据分析
BOSS直聘,高级数据分析师,北京,28-45K·16薪,3-5年本科,人力资源服务,Python，SPSS，数据挖掘，Tableau，客户端版本
BOSS直聘,数据分析师,北京,20-40K,3-5年本科,人力资源服务,Python，商业分析，SQL，提供策略，建模
BOSS直聘,商业数据分析师,北京,20-40K·16薪,3-5年本科,人力资源服务,Python，SQL，数据挖掘，商业分析，提供策略
BOSS直聘,数据分析师,北京,15-30K,1-3年本科,人力资源服务,商业数据分析，数据挖掘，Python，HQL，逻辑回归
BOSS直聘,数据分析师（BP）,北京,20-40K,1-3年本科,人力资源服务,商业分析，Hive，策略收益，数据分析师，BP
BOSS直聘,商业数据分析师,北京,20-40K·16薪,3-5年硕士,人力资源服务,商业分析，提供策略，建模者，设计试验，商业数据分析
BOSS直聘,数据分析师（销售赋能）,北京,20-40K·16薪,3-5年硕士,人力资源服务,销售策略，数据挖掘，业绩增长，价值预测，匹配策略
BOSS直聘,资深数据分析师,北京,35-55K·16薪,3-5年本科,人力资源服务,数据挖掘，数据处理，模型跟踪，资深数据分析师，产品运营
BOSS直聘,数据分析师,北京,18-25K·16薪,1-3年本科,人力资源服务,Python，SQL，提供策略，建模，设计试验
BOSS直聘,数据分析师,北京,15-30K·14薪,1-3年本科,人力资源服务,商业分析，提供策略，数据分析师，日常数据监控，数据支持
BOSS直聘,数据分析工程师,北京,25-50K·16薪,3-5年硕士,人力资源服务,分析方法论，Hive，策略收益，数据分析工程师，商业产品
BOSS直聘,数据分析师（数据科学方向）,北京,25-50K,3-5年本科,人力资源服务,Python，数据挖掘，Hive，XGBoost，随机森林算法
BOSS直聘,中高级数据分析师,北京,20-40K·18薪,3-5年本科,人力资源服务,SQL，Python，分析结论，评估策略，分析解读
尚德机构,数据分析师,广州,6-8K,1-3年本科,在线教育,内部报表，报表数据，人力成本分析，数据分析师，业务部门
美丽联盟,数据分析专员,广州,4-8K,1-3年本科,批发/零售,数据分析准确，数据分析专员，销售数据，业务事件，开拓业务
麦嗨,数据分析师,广州,8-12K,1-3年大专,电子商务,数据挖掘，电商，数据运营，VBA，天猫
华江集团,数据分析师,广州,5-8K,1-3年大专,工程施工,数据分析师，PS，招聘，网络端口，网络计划
G7,数据分析师,广州,10-15K,3-5年大专,互联网,SQL，BI，数据挖掘，数据库开发，数据开发
富米科技,数据分析师,广州,25-40K·14薪,5-10年本科,互联网,数据治理，报告展示，随机森林算法，数据化，数据分析师
药师帮,数据分析师,广州,10-15K,经验不限本科,互联网,大数据，数据挖掘，Python，SPSS，SQL
华钦软件CLPS,数据分析师,广州,12-20K·13薪,3-5年大专,计算机软件,Python，数据分析师，Hadoop，Data，Application
联友科技,数据分析师,广州,9-14K·16薪,3-5年本科,互联网,数据挖掘，Python，R语言，Hadoop，MySQL
卓望公司,数据分析师,广州,15-20K·14薪,5-10年本科,互联网,数据挖掘，数据仓库，ETL，建模，数据分析师
广州尚德机构,数据分析师,广州,5-10K,1-3年本科,在线教育,内部报表，报表数据，数据分析师，业务数据，数据分析报表
SHEIN,资深业务数据分析师 (MJ002510),广州,15-23K,经验不限本科,电子商务,报告展示，业务域，指标集，业务数据分析师，51
果肉教育,数据分析师,广州,15-30K·13薪,3-5年本科,在线教育,用户运营，商业分析，业务分析，互联网，用户行为分析
唯品会,数据分析师,广州,30-60K,5-10年本科,互联网,Hive，Excel，Python，数据仓库，SQL
巴图鲁,数据分析师,广州,8-10K,1-3年本科,移动互联网,数据仓库，FineReport，数据分析师，优化管理，BI
海格通信,数据分析DA,广州,15-25K·13薪,3-5年本科,通信/网络设备,Python，R语言，数据挖掘，商业数据分析，业务部门
逸仙电商,数据分析师,广州,8-13K·13薪,1-3年本科,电子商务,服务数据，提供数据，销售结构，数据分析师，负责建立
网易游戏,高级/资深游戏数据分析师,广州,20-30K·16薪,3-5年本科,游戏,数据开发，游戏，预测工具，游戏数据分析，网易游戏
欧莱雅百库电子科技,数据分析师,广州,7-10K·14薪,1-3年本科,电子商务,数据挖掘，Python，SQL，复杂数据，数据分析师
尚源信息技术,数据分析师,广州,8-10K,1-3年大专,计算机软件,数据建模，ETL，数据仓库，数据治理，数据质量标准
环球网校,数据分析课程讲师,广州,8-12K,1-3年本科,在线教育,Hive，课程讲师，数据分析课程，在线教学，授课任务
晟田集团,数据分析师,广州,4-7K,1-3年大专,制药,需求分析，数据挖掘，数据分析师，单休，统计数据
腾讯,微信读书高级数据分析师,广州,30-60K·16薪,3-5年硕士,互联网,用户增长，Hive，行为评估，产品生态，微信读书
绿瘦集团,数据分析师（业务）,广州,8-12K,3-5年大专,医疗,数据分析师，客户管理系统，测试，维护管理，客户营销
搜款网,数据分析师 (MJ000083),广州,15-25K·14薪,3-5年本科,电子商务,商业分析，Hive，深入分析，联合产品，数据分析师
北京尚德机构,数据分析师（BI）,广州,6-8K,经验不限本科,在线教育,内部报表，报表数据，数据分析师，BI，业务部门
BIGO,高级数据分析师（用户增长）,广州,20-40K·15薪,3-5年本科,移动互联网,R语言，SQL，Python，Tableau，Hive
新东方前途出国咨询,数据分析师,广州,6-10K,1-3年本科,在线教育,数据处理，数据分析师，运营数据分析，业务数据分析，系统数据管理
网易杭州,游戏数据分析师-广州,广州,15-25K,3-5年本科,互联网,预测工具，游戏数据分析，网易游戏，数据整合，分析建模
恒企教育,数据分析师,广州,6-10K,1-3年大专,在线教育,MySQL，SQLServer，建立预测模型，建模，运营智能
海大集团,数据分析专员,广州,6-8K,1-3年本科,其他行业,深入分析，数据分析专员，经营数据，经营分析报表，日常行政事务
索信达,高级数据分析工程师,广州,20-35K·13薪,5-10年本科,数据服务,银行，零售，营销，专题分析，精准营销方案
网易,数据分析经理/总监,广州,60-90K·16薪,5-10年本科,移动互联网,预测工具，数据分析经理，总监，网易游戏，数据整合
蓝标电商,数据分析,广州,8-13K,3-5年大专,电子商务,消费者数据，消费者画像，数据银行，全媒体，全渠道
酷狗音乐,数据分析师（音乐）,广州,12-24K·16薪,经验不限本科,互联网,MySQL，数据处理，Hive，驱动研发，互联网数据分析
公瑾科技,业务数据分析师,广州,11-22K,1-3年本科,互联网,全盘会计，业务数据分析师，用户调研，分析用户，大数据产品
钱大妈,数据分析师(业务分析方向) (MJ001167),广州,15-23K·13薪,3-5年本科,生活服务,Tableau，Python，FineBI，Hive，Presto
航新科技,数据分析师,广州,12-20K·16薪,1-3年硕士,船舶/航空/航天,故障预测，故障诊断，振动数据，数据分析师，分级存储
国信证券,数据分析岗,广州,8-13K,经验不限硕士,证券/期货,Python，评级数据，页面展示，数据分析岗，业务数据统计
海康威视,数据分析师,广州,13-18K·15薪,3-5年本科,计算机软件,ETL，数据挖掘，数据仓库，DBA，数据治理
欧派家居,主任数据分析师,广州,20-30K,5-10年本科,工程施工,报告展示，统计方法，心理学等相关专业，主任，数据分析师
虎牙,数据分析师,广州,20-40K·16薪,3-5年本科,互联网,Hive，Hadoop，Spark，Python，R语言
广州三七网络,广告数据分析师,广州,6-10K,1-3年本科,游戏,商业数据分析，游戏，广告，数据分析师，监控数据
娇兰集团,数据分析专员,广州,5-6K,1-3年大专,日化,数据分析专员，部门领导，销售部门，推广部门，提供数据支持
斗鱼,数据分析师 (MJ000625),广州,12-20K·14薪,1-3年本科,互联网,数据仓库，数据价值，Hive，分析结论，解释数据
视源股份(CVTE),数据分析师,广州,15-25K·15薪,3-5年本科,电子/半导体/集成电路,数据挖掘，数据处理，分析结论，数据分析师，完善产品
深圳数研院,数据分析师（数据挖掘）,广州,11-20K·15薪,3-5年本科,计算机软件,数据挖掘，Hadoop，Spark，Python，大数据
荔枝,数据分析工程师,广州,20-35K·15薪,3-5年大专,移动互联网,SQL，商业分析，数据挖掘，Hive，分析结论
游爱,游戏数据分析师,广州,15-25K·13薪,3-5年本科,游戏,数据挖掘，数据仓库，数据决策，游戏数据分析，业务数据
天地壹号,数据分析主管,广州,6-10K·13薪,3-5年本科,食品/饮料/烟酒,数据分析主管，年度审计，内部审计，稽核，业务活动
骆驼服饰,商品数据分析,广州,6-8K,1-3年大专,移动互联网,商品分析，商品数据分析，全渠道，运营数据分析，商品企划
货拉拉科技,BI业务分析（数据分析）,广州,20-30K·13薪,5-10年本科,互联网,数据分析体系，策略支持，数据仓库，业务诊断，SQL
朵以,数据分析专员,广州,5-8K,3-5年大专,贸易/进出口,大数据分析，数据处理，库存数据，数据分析专员，销售报表
名创优品,数据分析师/高级商业分析师,广州,12-24K,3-5年本科,其他行业,数据挖掘，数据仓库，Hive，试验设计，建模
太平洋网络,数据分析工程师,广州,10-15K,3-5年本科,互联网,Python，SQL，Shell，数据分析工程师，数据分析岗
三维家,数据分析师（运营数据）,广州,9-12K·15薪,1-3年本科,移动互联网,数据挖掘，利用数据，数据分析师，运营数据，用户增长
欢聚集团,数据分析师,广州,15-30K·13薪,3-5年本科,移动互联网,SQL，Python，数据挖掘，数据仓库，Hadoop
法本,数据分析师,广州,10-13K,3-5年大专,计算机软件,Python，Tableau，商业分析，BI，ETL
维达,数据分析主管（电子商务方向）,广州,10-13K·14薪,1-3年本科,印刷/包装/造纸,洞察报告，数据分析主管，电子商务方向，数据银行，策略中心
玄武科技,数据分析师,广州,15-25K·14薪,3-5年本科,移动互联网,埋点，商业背景，数据化，数据分析师，客户沟通
色界美妆,数据分析师（品类规划）,广州,10-15K,1-3年本科,生活服务,品类规划，商品运营，商品规划，需求计划，报告展示
阿里巴巴国际事业部,数据分析师,广州,18-28K·16薪,3-5年本科,互联网,SQL，Python，ETL，商业智能，技术开发团队
南京斗米网络科技公司,bi数据分析师,广州,23-24K,经验不限大专,其他服务业,bi数据分析，提供业务，运营人员，提升运营效率，数据对接
三头六臂,数据分析总监,广州,15-25K·13薪,5-10年本科,汽车生产,数据挖掘，商业分析，大数据，深入分析，提供数据
优礼科技,高级数据分析,广州,30-45K,3-5年本科,移动互联网,数据挖掘，商品画像，统计方法，商品结构，服装商品企划
高奈特,高级数据分析师,广州,15-30K,3-5年本科,互联网,数据挖掘，需求分析，数据建模，数据实体，业务实体
今日头条,数据分析师（深圳）,广州,25-50K·18薪,3-5年本科,移动互联网,数据挖掘，SQL，R语言，Python，Tableau
希为科技,数据分析师-广州,广州,13-25K·14薪,3-5年本科,企业服务,SAS，风控，Hive，建模，数据分析师
云徙科技公司,数据分析师,广州,15-30K·16薪,5-10年本科,互联网,数据挖掘，店铺数据，数据分析师，电商，平台数据
尚博信,数据分析开发工程师,广州,12-24K,1-3年大专,计算机软件,BI，ETL，数据挖掘，数据库查询语言，开发工程师
wlaike,高级数据分析,广州,25-35K·15薪,3-5年本科,互联网,数据挖掘，游戏，Python，SQL，SAS
旗晟智能科技有限公司,高级数据分析师,广州,40-70K,3-5年硕士,互联网,SQL，Python，Java，Scala，高级数据分析师
京东物流-华南区域,数据分析主管（HR数据方向）,广州,11-22K·14薪,5-10年本科,物流/仓储,数据挖掘，商业分析，bi工具，数据分析主管，HR
亿磐深圳,数据分析师,广州,6-8K·13薪,1-3年本科,计算机软件,SQL，数据分析师，statistics，Excel，Access
广州新东方,数据专员/数据分析师,广州,7-10K,经验不限本科,培训机构,数据专员，数据分析师，调研，业务数据，竞品动态
华为,数据分析师,广州,20-40K·14薪,经验不限本科,计算机软件,Java，Python，Go，ETL，数据仓库
数智网络,安全数据分析工程师,广州,13-25K,3-5年本科,计算机软件,数据可视化，大数据分析，网络安全，熟悉网络协议，安全
中康资讯,高级数据分析师（资深数据分析师）,广州,20-30K·14薪,5-10年本科,数据服务,Python，数据质量评估，资深数据分析师，中间数据，高级数据分析师
蓝月亮,高级数据分析师,广州,17-25K,5-10年本科,生活服务,SQL，BI，数据挖掘，商业分析，bi工具
健康互联,数据分析师（医学统计分析师）,广州,12-22K,1-3年本科,医疗,R语言，医学统计学，临床医学，SPSS，SAS
立邦集团,数据分析,广州,6-8K,1-3年本科,建筑设计,分析销售数据，方案执行，产品主管，行销计划，推广
华通正泰,资深数据分析专家（行业专家）-基础研发部,广州,35-50K,5-10年本科,信息安全,Hive，ETL，报告展示，开展研究，数据分析专家
星视觉网络科技,数据分析,广州,6-10K,1-3年大专,互联网,电子商务，数据挖掘，大数据运营，产品运营，电商运营
滴滴,数据分析专家,广州,12-20K·17薪,3-5年本科,移动互联网,BI，大数据，数据分析专家，两轮车，短期目标
六一教育,高级数据分析师(J10474),广州,13-25K,3-5年本科,在线教育,SQL，Tableau，BI，bi工具，高级数据分析师
麦嗨信息科技,数据分析,广州,7-12K,1-3年大专,电子商务,数据处理，分析工作，运营方案，数据支撑，业务改善
尊游软件,《56万顶薪》数据分析工程师01,广州,18-28K·13薪,经验不限本科,游戏,数据挖掘，DBA，数据架构师，数据建模，数据分析工程师
当郎信息科技,数据分析师,广州,15-17K,3-5年大专,移动互联网,数据挖掘，SPSS，Python，数据价值，数据分析师
袋鼠妈妈,电商数据分析专员,广州,6-10K,1-3年大专,电子商务,数据挖掘，电商运营，办公软件，报表数据，电商数据分析
易积电商,电商数据分析师,广州,8-13K,1-3年本科,电子商务,生意参谋，数据银行，市场分析，PPT，数据分析解决方案
华仝九方,数据分析师,广州,5-8K,1-3年大专,互联网,Hive，数据分析师，大专以上学历，计算机，统计学
益心,数据分析,广州,12-15K·13薪,1-3年本科,游戏,Excel，Python，数据挖掘，商业分析，SQL
细刻科技,数据分析师（供应链）,广州,6-8K,3-5年大专,电子商务,跨境电商，数据分析师，供应链，业务确认，数据逻辑
口碑,商业数据分析,广州,15-20K,3-5年本科,O2O,商业数据分析，监控体系，数据分析模型，业务部门，数据支持
网达软件,数据分析员,广州,6-8K,1-3年本科,计算机软件,Linux，MySQL，数据分析员，监控业务，运营决策
爱知之星,数据分析师,广州,8-12K·13薪,3-5年本科,计算机软件,数据挖掘，数据分析师，机器学习，逻辑模型，数学模型
肉联帮,数据分析主管,广州,8-11K·13薪,3-5年大专,新零售,数据分析主管，业务中心，销售数据分析，产品数据分析，业务部门
易莱信,数据分析师,广州,11-20K,5-10年本科,计算机软件,BI，Tableau，建模，提供数据，FineReport
鼎胜文化,数据分析员,广州,4-5K,经验不限大专,互联网,商业分析，数据仓库，推广，助理，推广助理
若羽臣,数据分析专员,广州,6-8K,1-3年大专,电子商务,数据挖掘，数据分析专员，公司业务，提供全面，数据分析结果
麦和,数据分析师,广州,15-20K·13薪,3-5年本科,互联网,BI，数据仓库，数据开发，广告投放，电商广告
广东乐陶陶药业,数据分析员,广州,6-8K,3-5年大专,医疗,商业数据分析，数据分析员，数据敏感，销售数据分析，熟悉excel
大麦电商,数据分析经理,广州,15-18K,3-5年本科,电子商务,数据挖掘，商业分析，电商数据，数据分析经理，业务支持
美的it,数据分析师,广州,12-17K·14薪,3-5年本科,计算机软件,Tableau，BI，ETL，数据仓库，FineBI
博之林,数据分析师,广州,6-8K,1-3年本科,广告,数据挖掘，预警机制，数据分析师，电商运营，数据分析模型
中联兴环保,数据分析工程师,广州,5-8K,1-3年本科,环保,Python，Tableau，数据挖掘，MySQL，数据分析工程师
雯濠投资咨询,数据分析工程师,广州,15-20K,经验不限大专,日化,用户画像，数据挖掘，流量来源，业务提升，数据分析工程师
吉兆餐饮,数据分析专员,广州,3-4K,经验不限本科,广告,大数据，BI，数据挖掘，商业分析，数据分析专员
Gagaopt,1688数据分析员,广州,4-6K,经验不限学历不限,电子商务,数据挖掘，数据仓库，商品专员，利用数据，变动趋势
乐摇摇,数据分析师,广州,15-20K,3-5年本科,移动互联网,数据挖掘，SPSS，SQL，商业分析，数据治理
旭诚科技,数据分析工程师（大气专业）,广州,8-10K·13薪,经验不限硕士,计算机软件,数据分析工程师，大气科学，VOCs，公司业务发展，撰写调研报告
微革网络科技,高级数据分析师,广州,11-20K,3-5年本科,移动互联网,SQL，Python，数据挖掘，数据仓库，Hive
丰胜,数据分析主管（亚马逊）,广州,12-18K,1-3年本科,电子商务,数据挖掘，商业分析，Python，SQL，网络爬虫技术
广东一二三,数据分析专员（五险一金）,广州,6-10K,1-3年大专,批发/零售,SPSS，数据挖掘，商业分析，Python，Excel
全球购骑士特权,数据分析主管/高级主管（客服中心）,广州,12-15K,1-3年本科,互联网,数据库开发，Hive，数据分析主管，高级主管，客服中心
诺库服饰,数据分析经理/主管,广州,8-13K,3-5年大专,其他服务业,数据分析经理，主管，公司erp，系统资料，监督各部门
宜通世纪,初级数据分析工程师,广州,3-6K,1年以内大专,通信/网络设备,基础报表，数据分析工程师，数据提取，业务形态，理解用户
高霖海拓(北京)...,数据分析师,广州,6-11K,3-5年本科,培训机构,网络爬虫技术，数据挖掘，商业分析，Python，数据分析师
澳美制药,数据分析主管,广州,8-10K·13薪,3-5年本科,制药,行为评估，数据分析主管，年度目标，KPI，体系设计
触宝科技,数据分析实习生,广州,200-250元/天,3天/周3个月本科,互联网,数据分析实习生，数据驱动，业务需求，数据提取，运营
赫基国际集团,数据分析培训生,广州,5-6K,经验不限本科,其他行业,数据仓库，数据挖掘，数据治理，Hive，数据分析培训
吉信科技,金融产品营销数据分析及建模,广州,13-20K,3-5年大专,移动互联网,数据挖掘，数据处理，Hive，建模，监控结果
厦门洛基,数据分析专员,广州,5-10K·13薪,1-3年大专,电子商务,商业分析，调研，运营模型，数据分析专员，优化营销
广州棒谷,高级数据分析师,广州,8-10K,1-3年本科,电子商务,数据挖掘，用户分析，数据决策，高级数据分析师，APP
广州森瀚投资咨询公司,助理数据分析师,广州,8-13K,经验不限本科,互联网,数据挖掘，商业数据分析，数据库开发，行为建模，行为评估
蓝深科技,数据分析工程师,广州,8-13K,3-5年大专,电子商务,库存数据，数据分析工程师，销售渠道，运营状况，设计关键
东呈酒店,数据分析高级经理（酒店集团）,广州,15-20K·14薪,3-5年本科,其他行业,策略输出，高级经理，酒店，职位说明书，收益管理
天维信息,数据分析师,广州,8-13K·14薪,3-5年本科,计算机软件,数据挖掘，读取数据，银行业，数据分析师，金融业
诗悦网络,数据分析,广州,9-14K·13薪,经验不限本科,游戏,游戏，数据清洗，周数据，投放，日常数据
歌衣库企业管理,数据分析员,广州,3-5K,在校/应届大专,贸易/进出口,服装，数据挖掘，企业决策，数据分析员，各类数据
阿道夫,数据分析师,广州,10-15K·13薪,3-5年大专,日化,数据挖掘，跳出率，原始数据，店铺数据，监控跟踪
BBGAME,数据分析师,广州,10-15K,1-3年本科,游戏,数据挖掘，数据分析师，运营部门，游戏，投放
广州市福思特科技...,数据分析实习,广州,120-150元/天,3天/周3个月本科,计算机软件,Python，商业分析，淘宝数据，案例数据，商业数据分析
勇仕,游戏数据分析师,广州,9-14K·14薪,1-3年本科,游戏,游戏，游戏分析，埋点，Hive，游戏数据分析
劳卡全屋定制,数据分析师,广州,10-15K,3-5年本科,生活服务,客户模型，数据分析师，产品特点，报表设计，报表开发
拉卡拉,数据分析实习生,广州,100-120元/天,4天/周3个月本科,移动互联网,SAS，Excel，数据挖掘，SQL，报表数据
华江集团,网络数据分析专员,广州,5-8K,1年以内大专,工程施工,数据挖掘，数据统筹，数据分析专员，PS，招聘
富米科技,高级数据分析师,广州,25-40K·16薪,5-10年本科,互联网,数据治理，报告展示，随机森林算法，数据化，高级数据分析师
唯品会,数据分析师,广州,20-40K,3-5年本科,互联网,数据挖掘，Hive，报告展示，Presto，购买转化率
网易游戏,游戏数据分析师-广州,广州,15-30K·13薪,3-5年本科,游戏,游戏，预测工具，游戏数据分析，网易游戏，数据整合
逸仙电商,数据分析师,广州,10-15K·13薪,3-5年本科,电子商务,Python，SQL，数据分析师，数据查询，业务部门
尚源信息技术,数据分析师,广州,6-11K,1-3年大专,计算机软件,Hive，数据治理，数据挖掘，数据库同步，数据分析师
腾讯,微信读书高级数据分析师（广州）,广州,20-40K·15薪,5-10年本科,互联网,数据仓库，Hive，行为评估，产品生态，微信读书
BIGO,高级数据分析师（电商方向）,广州,20-40K·15薪,3-5年本科,移动互联网,数据仓库，Hive，建模，实验数据，互联网数据分析
北京尚德机构,数据分析师/上市公司/六险一金,广州,5-7K,经验不限本科,在线教育,数据仓库，数据治理，数据处理，内部报表，报表数据
网易杭州,高级/资深游戏数据分析师-广州,广州,20-40K·13薪,3-5年本科,互联网,数据开发，预测工具，游戏数据分析，网易游戏，数据整合
网易,数据分析师,广州,12-24K,3-5年本科,移动互联网,Hive，SQLServer，统计方法，建模，逻辑回归
国信证券,数据分析岗,广州,10-15K,1-3年硕士,证券/期货,评级数据，数据分析岗，业务数据统计，经营绩效，报告编制
虎牙,高级数据分析师,广州,25-40K·13薪,3-5年硕士,互联网,数据建模，行业分析，SQL，数据决策，SVM
荔枝,商业数据分析经理,广州,20-35K·14薪,1-3年本科,移动互联网,商业分析，商业，数据分析经理，直播，泛娱乐
游爱,数据分析师,广州,13-25K,1-3年本科,游戏,数据挖掘，数据决策，数据分析师，业务数据，持续跟踪
货拉拉科技,业务BI/商业分析师/数据分析师,广州,20-30K·13薪,5-10年本科,互联网,数据仓库，SQL，商业分析，业务诊断，业务策略
名创优品,数据分析师,广州,8-13K,3-5年本科,其他行业,SQL，商业数据分析，数据挖掘，商业分析，零售
青木科技,数据分析专员（实习）,广州,1-2K,经验不限本科,电子商务,数据分析专员，数据分析统计，数据分析类，统计学，计算机
欢聚集团,数据分析师,广州,15-30K·13薪,3-5年本科,移动互联网,数据分析师，KPI，业务决策，产品方向，运营策略
SHEIN,高级业务数据分析师（仓库） (MJ002317),广州,10-15K,1-3年本科,电子商务,数据报表系统，业务数据分析师，仓库，业务运营，数据收集分析
钱大妈,数据分析师（自助分析方向） (MJ000224),广州,15-20K,3-5年本科,生活服务,数据仓库，ETL，Hive，报告设计，Presto
果肉教育,数据分析,广州,8-13K·13薪,1-3年本科,在线教育,Tableau，BI，SQL，日常数据监控，提供数据支持
